Sentence_id,Text,class_label,y
27351,"Now, the math doesn't work, but he continues to claim that he's going to do it.",Yes,1
4007,"Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the barracks.",Yes,1
12528,"We ended the Korean War; by strong, firm leadership we have kept out of other wars; and we have avoided surrender of principle or territory at the conference table.",Yes,1
17615,You went out and tried to cut $20 billion out of Medicare.,Yes,1
8757,"Because in industry today, we're producing more, over the last several years, and at 12% less use of energy than we were back in about 1973.",Yes,1
33254,Donald has said he's in favor of defunding Planned Parenthood.,Yes,1
14344,"And I suggest that in a free society owned by the people, the American people ought to know what we told Ambassador Glaspie to tell Saddam Hussein, because we spent a lot of money and risked lives and lost lives in that effort, and did not accomplish most of our objectives.",Yes,1
30219,"And my successor, John Kerry, and President Obama got a deal that put a lid on Iran's nuclear program without firing a single shot.",Yes,1
25749,"They see 900 FBI files, private person, being gathered up by somebody in the Whitehouse.",Yes,1
22250,And these folks are just dividing up 199 billion bucks and the children get lost.,Yes,1
3784,"John, it's been your president who you said you agreed with 90 percent of the time who presided over this increase in spending.",Yes,1
24998,"Now, they claim they're not.",Yes,1
3588,I have fought against it.,Yes,1
3483,"Last year, I wrote to the secretary of the Treasury to make sure that he understood the magnitude of this problem and to call on him to bring all the stakeholders together to try to deal with it.",Yes,1
17535,I opposed the grain embargo in my administration.,Yes,1
916,"As a matter of fact, Mexico, itself, is one of our biggest agricultural customers, so in the sense that we can work to help Mexico rebuild and expand and deal with these very serious economic problems we help our farmers at the same time.",Yes,1
27729,"In fact, just recently steelworkers in Ohio and throughout the Midwest -- Pennsylvania -- are in a position now to sell steel to China because we won that case.",Yes,1
27794,"Well, Governor Romney's right, you are familiar with jobs being shipped overseas because you invested in companies that were shipping jobs overseas.",Yes,1
26811,"President Clinton opposes term limits, President Clinton opposes a constitutional amendment to balance the budget.",Yes,1
1501,"In Georgia alone, for instance, I got 84 percent of the vote, and I think there were fourteen people uh - in addition to myself on the ballot, and Governor Wallace had been very strong in Georgia.",Yes,1
4373,"And they are active in countries like -- in regions like Latin America, and Asia, and Africa.",Yes,1
29646,"And when we talk about your business, you've taken business bankruptcy six times.",Yes,1
27013,... no troops through whatsoever.,Yes,1
23774,The farm income in America is high.,Yes,1
1429,"Now in addition, we had a very - some very good news in the reduction in the rate of inflation.",Yes,1
9737,George Bush didn't propose turning Medicare into a voucher.,Yes,1
17098,"So, we believe that as we continue to reduce the level of government spending -- the increase, rate of increase in government spending, which has come down from 17 to 6 percent, and, at the same time, as the growth in the economy increases the revenues the Government gets, without raising taxes, those two lines will meet.",Yes,1
1846,"But I have said that for incomes over $250,000 a year, that we should go back to the rates that we had when Bill Clinton was president, when we created 23 million new jobs, went from deficit to surplus, and created a whole lot of millionaires to boot.",Yes,1
19260,My balanced budget plan puts ten years on the Medicare.,Yes,1
17588,"Today it is up to about $38,000 of earnings that is subject to the payroll tax for Social Security.",Yes,1
2950,And these grain sales to the Soviet Union have helped us tremendously in meeting the costs of the additional oil and - the oil that we have bought from overseas.,Yes,1
28147,"If you're poor, they pay all of it.",Yes,1
22722,"We'll have 125,000 trained by the end of December.",Yes,1
33730,"And they actually fact checked, and they said I was right.",Yes,1
21065,That extends the life of Social Security for 55 years.,Yes,1
4014,"And I have a record -- and Somalia, I opposed that we should turn -- turn the force in Somalia from a peacekeeping force into a peacemaking force, which they were not capable of.",Yes,1
12278,He is right that I'm not in favor of energy taxes.,Yes,1
9544,"He's already taken that off the board, capital gains are going to continue to be at a low rate so we -- we're not going to get money that way.",Yes,1
18892,There's some 600-plus tons of unsecured material still in the former Soviet Union and Russia.,Yes,1
13798,"The only thing I would say about that is, I think that on the economy, Mr. Bush said for a long time there was no recession, and then said it would be better to do nothing than to have a compromise effort with the Congress.",Yes,1
16534,"And also, I'm going to institute zero-based budgeting which I used four years in Georgia, which uh - assesses every program every year, and eliminates those programs that are obsolete or obsolescent.",Yes,1
24695,"The average senior citizen is spending a higher percentage of income on health care today than they were in 1965, before Medicare came in.",Yes,1
9759,"I committed that I would rein in the excesses of Wall Street, and we passed the toughest Wall Street reforms since the 1930s.",Yes,1
32520,"And I think it's been unfortunate, but it's happened, that since the Great Recession, the gains have all gone to the top.",Yes,1
16867,"I understand that Governor Carter, when he was Governor of Georgia, vetoed between thirty-five and forty bills a year.",Yes,1
27910,That will not help us compete with China.,Yes,1
9392,"When you've got thousands of people right now in Iowa, right now in Colorado, who are working, creating wind power with good-paying manufacturing jobs, and the Republican senator in that -- in Iowa is all for it, providing tax breaks (ph) to help this work and Governor Romney says I'm opposed.",Yes,1
32010,"He never apologized to the distinguished federal judge who was born in Indiana, but Donald said he couldn't be trusted to be a judge because his parents were, quote, ""Mexican.""",Yes,1
21496,Mr. Bush said once again I was going to have $150 billion tax increase.,Yes,1
17097,"In the last 21 months, more than 6 million people have gotten jobs -- there have been created new jobs for those people to where there are now 105 million civilians working, where there were only 99 million before; 107, if you count the military.",Yes,1
11015,He believes in deregulation in every circumstance.,Yes,1
1214,"And a month or so ago I did uh - likewise say over the next ten years we should expand - double - this national parks, the wild wilderness areas, the scenic river areas.",Yes,1
23060,"He did block it, because we passed it in the United States Senate.",Yes,1
14314,And we got some very good Republican women running.,Yes,1
26474,"The President inherited a good economy, sure the S&L crisis then were selling assets.",Yes,1
9485,We created 23 million new jobs.,Yes,1
8473,And we were informed at the time it came to a vote that if it was adopted the President of the United States would veto it.,Yes,1
11566,When I was in the senate before I became vice president I was pushing for stronger action against Milosevic.,Yes,1
18786,"Only the United States put the sanctions on alone, and that's exactly what I'm talking about.",Yes,1
18699,I've been fighting for proliferation the entire time -- anti-proliferation the entire time I've been in the Congress.,Yes,1
5568,"The whole premise behind Senator Obama's plans are class warfare, let's spread the wealth around.",Yes,1
8747,"I think that, with respect to housing, when we are consuming, even though our per capita income today is about the same as that of the Federal Republic of Germany, we are consuming about, by a factor of two, the amount of energy that they consume in that country.",Yes,1
6866,"So whether it's diabetes or cancer, they come to hospitals later and it costs America more.",Yes,1
13387,We're going to go right back to what we had under Mr. Truman when he had political control of the Federal Reserve Board.,Yes,1
24068,It's 10 cents a year cumulative.,Yes,1
22592,"You know, for a while he was a strong supporter of getting rid of Saddam Hussein.",Yes,1
24602,We have increased funding for AIDS.,Yes,1
5970,"By the way, when Senator Obama said he would unilaterally renegotiate the North American Free Trade Agreement, the Canadians said, ""Yes, and we'll sell our oil to China.""",Yes,1
9491,"Not only that, he said, ""I think that's what grows the economy.""",Yes,1
21414,People -- the 18- to 24-year-old high school graduates 10 years ago were making more than they are now.,Yes,1
15539,"More than that, it was the first national security decision that we had to make.",Yes,1
33232,And it's the earliest endorsement they've ever given to anybody who ran for president.,Yes,1
19838,What I'm against is Senator Dole's plan to take money away from all the children we now help with limited Federal funds and help far fewer.,Yes,1
8999,"I vetoed a number of bills of that kind myself, when I was in California.",Yes,1
11153,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.",Yes,1
19241,"Well, I must say, I look back at the vote on Medicare in 1965, we had a program called Eldercare that also provided drugs and means tests to people who needed medical attention received it.",Yes,1
19410,We submitted the biggest drug budget ever.,Yes,1
18405,"But what he has said is that, even knowing there were no weapons of mass destruction, even knowing there was no imminent threat, even knowing there was no connection with Al Qaida, he would still have done everything the same way.",Yes,1
29741,It was taken away from her.,Yes,1
3237,We don't have a comprehensive understandable foreign policy that deals with world problems or even regional problems.,Yes,1
761,"And since that action, terrorist action against the United States citizens have gone down.",Yes,1
18186,"The president also unfortunately gave in to the chemical industry, which didn't want to do some of the things necessary to strengthen our chemical plant exposure.",Yes,1
2628,"So there was no risk for the banks or the lenders, but they were taking billions out of the system.",Yes,1
14963,In California - I'm surprised Governor Reagan brought this up - he had the three largest tax increases in the history of that state under his administration.,Yes,1
27551,"And when I went to Israel as a candidate, I didn't take donors.",Yes,1
34151,"You shouldn't have been in Iraq, but you did vote for it.",Yes,1
3840,"To this day, he has never had a hearing.",Yes,1
27666,It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,Yes,1
6686,We've increased Pell Grants by a million students.,Yes,1
10638,I have fought to reduce the earmarks and eliminate them.,Yes,1
33744,"He's shipped jobs to 12 countries, including Mexico.",Yes,1
13394,"Because even though we have maintained, as I pointed out in our first debate, the absolute gap over the Soviet Union; even though the growth in this Administration has been twice as much as it was in the Truman Administration; that isn't good enough.",Yes,1
18016,Ten million citizens have registered to vote.,Yes,1
13711,Over the last 10 years we've created manufacturing jobs much more rapidly than the national average.,Yes,1
24696,The president's got another proposal to require them to pay $400 a year more for the next 5 years.,Yes,1
20799,"If you itemize your tax return, you get no marriage penalty relief.",Yes,1
16665,At the present time we're spending roughly three billion five hundred million dollars.,Yes,1
15223,We imported today 2 million barrels of oil less than we did the same date just a year ago.,Yes,1
25965,We did propose a regulation six months after I became President under the law he mentioned.,Yes,1
23164,"Cutting 500,000 kids from after-school programs, cutting 365,000 kids from health care, running up the biggest deficits in American history.",Yes,1
18756,"While they didn't talk at all, the fuel rods came out, the inspectors were kicked out, the television cameras were kicked out.",Yes,1
580,"And because we didn't listen to the freeze advocates, and strengthen the defense of this country, we now have the first arms control agreement in the nuclear age.",Yes,1
20731,"Almost half of all the tax cut benefits, as I said under Governor Bush's plan, go to the wealthiest 1%.",Yes,1
22494,I'm the only person here who's ever balanced a government budget and I've presented 12 of them and cut spending repeatedly.,Yes,1
24905,"I think the lesson in Central America, this recent embarrassment in Nicaragua where we are giving instructions for hired assassins, hiring criminals, and the rest -- all of this has strengthened our opponents.",Yes,1
21971,"I see people in my state, middle class people -- their taxes have gone up in Washington and their services have gone down while the wealthy have gotten tax cuts.",Yes,1
12689,This is the major recommendation that he's made.,Yes,1
33312,First time they've ever endorsed a candidate.,Yes,1
19370,It took three and a half years.,Yes,1
33571,The United States has kept the peace -- the United States has kept the peace through our alliances.,Yes,1
29040,Lower crime rates for eight years in a row.,Yes,1
528,"And yet, Mr. Bush says well, I don't think we ought to expect business to provide health insurance for their employees, when responsible employers, a majority of employers in this country do and are paying more for their insurance to reimburse hospitals for free care on account of people that are not insured, that have to go to that hospital.",Yes,1
21072,Social Security is a trust fund that pays the checks this year with the money that is paid into Social Security this year.,Yes,1
9695,"I mean for instance, we can now, by virtue of new technology actually get all the energy we need in North America without having to go to the -- the Arabs or the Venezuelans or anyone else.",Yes,1
10297,They hack into our computers.,Yes,1
29661,"But on occasion, four times, we used certain laws that are there.",Yes,1
24094,"People are working harder for less money than they were making 10 years ago, 2- 3rds of our people--a $1600 drop in average income in just the last 2 years.",Yes,1
25894,"The agreement between the Palestinians and the Israelis was signed at the White House and the agreement -- the peace treaty with Jordan, I was -- I went to Jordan to sign that -- to be there.",Yes,1
26927,"And as a consequence, Al Qaeda's core leadership has been decimated.",Yes,1
724,"And secondly, in terms of the cutting of the Coast Guard, the Democratic controlled Congress, so please help us with that, who cut $70 million from the Coast Guard out of the interdiction effort on narcotics.",Yes,1
3550,"You know, we spent $3 million to study the DNA of bears in Montana.",Yes,1
6690,You've got more money in your pocket as a result of the tax relief we passed and he opposed.,Yes,1
11922,And that law has died in committee also because of the same kind of opposition.,Yes,1
7876,Less than two hundred for all the countries of Africa and they need trained leadership more than anything.,Yes,1
23408,"You get more money, you keep more of your taxes by going abroad.",Yes,1
29013,The trillion dollars comes out of the surplus so that you can invest some of your own money.,Yes,1
2293,"One is it designates a number of banks as too big to fail, and they're effectively guaranteed by the federal government.",Yes,1
32271,Look at that horrible -- these are radical Islamic terrorists.,Yes,1
32156,"Copays, deductibles, prescription drug costs, and I've laid out a series of actions that we can take to try to get those costs down.",Yes,1
10797,"If you make $200,000 a year or less, your taxes will go down.",Yes,1
23089,And it's the president's fiscal policies that have driven up the biggest deficits in American history.,Yes,1
32088,She got it from the United States Congress.,Yes,1
27527,"And every fact checker and every reporter who's looked at it, Governor, has said this is not true.",Yes,1
18313,"General Shinsheki, the Army chief of staff, said you're going to need several hundred thousand troops.",Yes,1
21573,"I've got 5.5 million hard-working people who put me on the ballot, and I belong to them.",Yes,1
16461,I notice particularly that he didn't endorse the Humphrey-Hawkins bill which he has on occasions and which is included as a part of the Democratic platform.,Yes,1
16859,"Now if you uh - take the medium or middle-income taxpayer - that's about $14 thousand per person - uh - Governor Carter has indicated, publicly, in an interview that he would increase the taxes on about 50 percent of the working people of this country.",Yes,1
4379,There has never been a country on Earth that saw its economy decline and yet maintained its military superiority.,Yes,1
9343,And we are now reletting them so that we can actually make a profit.,Yes,1
135,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.",Yes,1
7026,He forgot to tell you he voted to tax Social Security benefits more than one time.,Yes,1
27057,"What we've done is organize the international community, saying Assad has to go.",Yes,1
7991,"Mr. Benson, testifying on the food stamp plan in 1957, said there were twenty-five million Americans who could not afford a elementary low-cost diet.",Yes,1
21320,"And that is when their jobs come up from a dollar an hour to $6 an hour, and ours go down to $6 an hour; then it's leveled again, but in the meantime you've wrecked the country with these kind of deals.",Yes,1
22781,"Listen, there is 30 nations involved in Iraq, some 40 nations involved in Afghanistan.",Yes,1
6763,"Now, with respect to DOMA and the marriage laws, the states have always been able to manage those laws.",Yes,1
11535,"I know the governor's not necessarily saying that but, you know, all of these flights that have come in, all of them have been in accordance with the sanctions regime, I'm told, except for three where they notified, and they're trying to break out of the box, there's no question about it.",Yes,1
9697,"Number two, trade -- I'll crack down on China, President Bush didn't.",Yes,1
16077,"Medicare is not getting less expensive; medical care for the elderly is getting more expensive, with greater deductibles, with fewer benefits, the kinds of things we've had under this Administration that have cut and chopped and reduced the kind of benefits that one gets under Medicare.",Yes,1
20285,And now they're campaigning on getting prescription drugs for seniors.,Yes,1
28663,It is -- I'm not so sure 80% of the people get the death tax.,Yes,1
19666,"Senator Dole remembers well that we actually offered not to even put in a healthcare bill in 1994, uh '93, but instead to work with the Senate Republicans and write a joint bill.",Yes,1
1376,"While I was governor of Georgia, although I'm not a lawyer, we had complete reform of the Georgia court system.",Yes,1
19204,We have record numbers of new small businesses.,Yes,1
29443,"Republicans and Democrats agree that this should be done, $2.5 trillion.",Yes,1
8014,"Admirals Spruance and Callins in 1955 said that we should not attempt to defend these islands, in their conference in the Far East.",Yes,1
32483,"And I will tell you, Hillary Clinton is raising your taxes, folks.",Yes,1
30144,Now it's in over 30 countries.,Yes,1
19953,"Their budget cut $270 billion in Medicare and, finally, their budget withdrew the national guarantee of healthcare to poor children, families with children with handicaps, the elderly in nursing homes, poor pregnant women.",Yes,1
6635,This president has taken a $5.6 trillion surplus and turned it into deficits as far as the eye can see.,Yes,1
20744,"For every new dollar that I propose for spending on health care, Governor Bush spends $3 for a tax cut for the wealthiest 1%.",Yes,1
25272,"All they've got to show for 4 years in U.S.-Soviet relations is one meeting in the last weeks of an administration, and nothing before.",Yes,1
25113,"Then we went in with the multinational force to help remove, and did remove, more than 13,000 of those terrorists from Lebanon.",Yes,1
3591,"Now, Senator Obama didn't mention that, along with his tax cuts, he is also proposing some $800 billion in new spending on new programs.",Yes,1
22300,"And where it's been done, those schools, like in Rochester, those schools that weren't chosen find that they then compete and do better.",Yes,1
8275,"Uh - I have made other recommendations after each of the other trips; for example, after my trip abroad to Hungary I made some recommendations with regard to the Hungarian refugee situation which were adopted, not only by the President but some of them were enacted into law by the Congress.",Yes,1
25220,"This is the fourth time this has happened -- an identical attack, in the same region, despite warnings -- even public warnings -- from the terrorists.",Yes,1
11838,And other Americans have been singled out because of their race or ethnicity.,Yes,1
6748,"And if it gets overturned, then we'll end up with marriage being defined by courts, and I don't think that's in our nation's interests.",Yes,1
14132,"President Lincoln opposed the war and there were people who said maybe he shouldn't be president, but I think he made us a pretty good president in wartime.",Yes,1
32930,"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.",Yes,1
1392,And - and that's a reversal of position uh by the Burger Court with which I do agree.,Yes,1
18957,"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.",Yes,1
17372,"Secondly, I've said that I will not support the cuts in Social Security and Medicare and the rest that the President has proposed.",Yes,1
30427,"But she spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue.",Yes,1
14396,"We've never let the Congress and the Foreign Relations, Senate Intelligence Committees see them.",Yes,1
33912,"But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment.",Yes,1
22580,"The president gave the top 1 percent of income-earners in America, got $89 billion last year, more than the 80 percent of people who earn $100,000 or less all put together.",Yes,1
32487,But she is raising your taxes and I'm lowering your taxes.,Yes,1
13338,I never suggested that compulsory arbitration was the solution for national emergency disputes.,Yes,1
18748,"With respect to North Korea, the real story: We had inspectors and television cameras in the nuclear reactor in North Korea.",Yes,1
23691,We knew he tortured his own people.,Yes,1
14563,"My plan says that we want to raise marginal incomes on family incomes above $200,000 from 31 to 36 percent, that we want to ask foreign corporations simply to pay the same percentage of taxes on their income that American corporations play (sic) in America, that we want to use that money to provide over $100 billion in tax cuts for investment in new plant and equipment, for small business, for new technologies, and for middle class tax relief.",Yes,1
23782,The 9/11 Commission put out a report that said America is safer but not yet safe.,Yes,1
10736,"It includes telling the oil companies, that currently have 68 million acres that they're not using, that either you use them or you lose them.",Yes,1
8784,"But, I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 - and I worked hard for it and supported it - we simply have failed to keep pace with the cost of living.",Yes,1
25260,"And, as a matter of fact, we haven't avoided arms control talks with the Soviet Union.",Yes,1
32597,"When I was secretary of state, I went around the world advocating for our country, but also advocating for women's rights, to make sure that women had a decent chance to have a better life and negotiated a treaty with Russia to lower nuclear weapons.",Yes,1
14256,And in 12 years as governor I guess I've taken on every interest group there was in my state at one time or another to fight for change.,Yes,1
13873,"We did it in my state, and we can do it nationally.",Yes,1
16076,And yet Mr. Bush tried to cut their cost of living increase in 1985.,Yes,1
9879,"So for instance, I would not give driver's licenses to those that have come here illegally as the president would.",Yes,1
25812,"Number four, make sure we protect the integrity with the Medicare program and Medicaid program and not do anything in cutting costs which would cause hundreds of hospitals to close which could have been the case if the 270billion dollar Medicare cut that I vetoed, had been enacted in the law.",Yes,1
25315,"Georgie Anne, we, believe me, supported the Simpson-Mazzoli bill strongly -- and the bill that came out of the Senate.",Yes,1
25351,"It's now 121/4, and I predict it'll be coming down a little more shortly.",Yes,1
18773,That's where he was breaking the agreement.,Yes,1
29831,And it was terminated by current mayor.,Yes,1
8463,"Secondly, we passed a federal aid to education bill in the Senate.",Yes,1
20008,"Everybody who's looked at it, 500 economists, seven Nobel prize winners, say it's bad for the economy.",Yes,1
32681,Iran now and Russia are now against us.,Yes,1
2857,"We have taken the initiative, and in southern Africa today the United States is trusted by the black front-line nations and black Africa.",Yes,1
15742,"Well, Andrea, today we have 13,000 strategic nuclear warheads, on land, on air and in the sea.",Yes,1
2398,They can't impose arbitrary lifetime limits.,Yes,1
17143,"And that's why the Congress, including the Republicans, have not gone along with the President's recommendations.",Yes,1
21716,"Virginia's in the lead in this, as Governor Clinton properly said, on this identification system for firearms.",Yes,1
8444,"I voted in favor of that proposal and supported it strongly, because I think that that provided assistance to our teachers for their salaries without any chance of federal control and it is on that vote that th- Mr. Nixon and I disagreed, and his tie vote uh - defeated his breaking the tie defeated the proposal.",Yes,1
6977,"But I want to warn my fellow citizens: The cost of doing nothing, the cost of saying the current system is OK, far exceeds the costs of trying to make sure we save the system for our children.",Yes,1
25711,"We've got ten and a half million more jobs, the deficit's been reduced by 60 percent.",Yes,1
10047,And there was no demonstration involved.,Yes,1
2593,The proof of that is that 50 percent of college graduates this year can't find work.,Yes,1
8749,"According to one study that was published a short time ago - the Harvard Business School study - indicated that just in the commercial sector alone of the economy, we could save between 30% and 40% of the energy that we consume in this country today.",Yes,1
18175,"What kind of message does it send to be sending money to open firehouses in Iraq, but we're shutting firehouses who are the first- responders here in America.",Yes,1
16968,"This was an effort that was made by the attorney general and myself, working with the Congress.",Yes,1
11534,"I want to give robust support to the groups that are trying to overthrow Saddam Hussein, and I know there are allegations that they're too weak to do it, but that's what they said about the forces that were opposing Milosevic in Serbia, and you know, the policy of enforcing sanctions against Serbia has just resulted in a spectacular victory for democracy just in the past week, and it seems to me that having taken so long to see the sanctions work there, building upon the policy of containment that was successful over a much longer period of time against the former Soviet Union in the communist block, seems a little early to declare that we should give up on the sanctions.",Yes,1
19142,"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",Yes,1
16229,They had thirty of them; we had seven of them.,Yes,1
3438,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down.",Yes,1
5896,"And it's not the fact -- it's not the fact that Senator Obama chooses to associate with a guy who in 2001 said that he wished he had have bombed more, and he had a long association with him.",Yes,1
13513,He said that many of these countries equate space developments with scientific productivity and scientific advancement.,Yes,1
8458,"If I may take the bills, we did pass in the Senate a bill uh - to provide a dollar twenty-five cent minimum wage.",Yes,1
3824,"We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001.",Yes,1
7753,Now Senator Kennedy a moment ago referred to the fact that there was not an adequate Voice of America program for Latin America.,Yes,1
5626,"If we make investments now so that people have coverage, that we are preventing diseases, that will save on Medicare and Medicaid in the future.",Yes,1
13891,They are now 27.5 miles per gallon per automobile fleet.,Yes,1
20103,"We're number one in autos again, record numbers of new small businesses.",Yes,1
9925,I did not say that the Arizona law was a model for the nation in that aspect.,Yes,1
4240,I immediately said that this was illegal and objectionable.,Yes,1
540,The fact happens to be that education spending is up by the federal government; it is up.,Yes,1
26259,I have never supported quotas.,Yes,1
13135,They were not within the treaty area when the treaty was passed in fifty-five.,Yes,1
33867,"And frankly, those stories have been largely debunked.",Yes,1
32626,"So I, when I was secretary of state, advocated and I advocate today a no-fly zone and safe zones.",Yes,1
28318,"They put about, you know, 60% of the strings where you have to fill out the paperwork.",Yes,1
13808,"Go back to Jimmy Carter, and interest rates were 21%, inflation was 15%.",Yes,1
19597,"They lost about a million people in the war, the Korean War, the forgotten war.",Yes,1
32403,"And WikiLeaks is part of that, as are other sites where the Russians hack information, we don't even know if it's accurate information, and then they put it out.",Yes,1
2698,That's how we signed three trade deals into law that are helping us to double our exports and sell more American products around the world.,Yes,1
4326,"Obviously, we've poured billions of dollars into airport security.",Yes,1
4010,"I supported us going into Bosnia, when a number of my own party and colleagues was against that operation in Bosnia.",Yes,1
28335,94% comes from the local level.,Yes,1
20013,"It wasn't until we had a Republican Congress you even thought about, you talked about tax cuts.",Yes,1
1020,"I proposed, as you know, a reduction to increase the personal exemption from seven hundred and fifty to a thousand dollars.",Yes,1
25822,In my economic plan we increase it 39percent.,Yes,1
7159,"The No Child Left Behind Act says, ""We'll raise standards.",Yes,1
20882,"The first is, the difference is there is no new accountability measures in Vice President Gore's plan.",Yes,1
19541,"We agreed to train and arm the Muslims so they could defend themselves, the policy you had when you ran in 1992.",Yes,1
16846,"uh - The estimate of the outside, if you eliminated all tax shelters, is 5 billion.",Yes,1
1972,And I worked with Democrats and Republicans to cut a trillion dollars out of our discretionary domestic budget.,Yes,1
33782,"Well, first of all, what he just said about the State Department is not only untrue, it's been debunked numerous times.",Yes,1
3834,"Senator Obama said the surge could not work, said it would increase sectarian violence, said it was doomed to failure.",Yes,1
19914,"This is the administration that fought the balanced budget amendment and vetoed a balanced budget and vetoed welfare reform twice, and the list goes on and on and on, that's what I had in mind.",Yes,1
1921,"It's just -- it's -- we've got -- when the president took office, 32 million people on food stamps; 47 million on food stamps today; economic growth this year slower than last year, and last year slower than the year before.",Yes,1
6854,We also wanted Medicare to be able to negotiate bulk purchasing.,Yes,1
819,The Vice President ignored them.,Yes,1
29370,You are going to approve one of the biggest tax increases in history.,Yes,1
4100,"Here is Ahmadinenene (ph), Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we're going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they've probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior.",Yes,1
19366,That was my first vote against tobacco companies when I said we ought to label cigarettes.,Yes,1
11503,"Well, we stand with Israel, but we have maintained the ability to serve as an honest broker.",Yes,1
13285,He's extending the Administration's commitment.,Yes,1
20649,"We met the goals this year, but in the previous years we have not met recruiting goals.",Yes,1
19383,"And then Senator Dole's ardent supporters, Senator McCain, who's out there today, along with Senator Feingold, supported, sponsored a campaign finance reform proposal.",Yes,1
26024,"We suggested -- I think it has been over a year ago now -- we do the same with Medicare, and the White House called it a gimmick.",Yes,1
21045,"And as for the surest way to threaten our prosperity, having a $1.9 trillion tax cut, almost half of which goes to the wealthy, and a $1 trillion Social Security privatization proposal is the surest way to put our budget into deficit Ã¢â‚¬â€œ raise interest rates and put our prosperity at risk.",Yes,1
26172,"He'll claim credit now for crime going down, but it happens because mayors and governors and others have brought crime down.",Yes,1
5698,Senator Obama talks about voting for budgets.,Yes,1
1449,We're ahead of all of the Western European country.,Yes,1
16000,It wasn't created as a welfare program.,Yes,1
21345,There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,Yes,1
33836,But they were all totally -- it was all fiction.,Yes,1
25147,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,Yes,1
14394,We gave Ambassador Glaspie written instructions.,Yes,1
14913,"Also, the new energy policy has been predicated on two factors: One is conservation, which requires sacrifice, and the other one, increase in production of American energy, which is going along very well - more coal this year than ever before in American history, more oil and gas wells drilled this year than ever before in history.",Yes,1
19670,I signed a bill to stop these drive-by deliveries when insurance companies can force people out of the hospital after 24 hours and I vetoed Senator Dole's Medicare plan that would have forced a lot of seniors into managed care and taken a lot more money out of their pockets and led to Medicare withering on the vine.,Yes,1
1496,And at the beginning of the year I had about 2 percent.,Yes,1
8466,And it is a fact in the August session that the four members of the Rules Committee who were Republicans joining with two Democrats voted against sending the aid to education bill to the floor of the House.,Yes,1
19868,That's one of the big reasons I vetoed it.,Yes,1
8733,"possibility for oil of the continental shelf around the United States; when you stop to think that the government has taken over 100 million acres of land out of circulation in Alaska, alone, that is believed by geologists to contain much in the line of minerals and energy sources, then I think it is the Government, and the Government with its own restrictions and regulations, that is creating the energy crisis.",Yes,1
7605,"Thirdly, Arthur Gardner, a Republican Ambassador, Earl Smith, a Republican Ambassador, in succession - both have indicated in the past six weeks that they reported to Washington that Castro was a Marxist, that Raul Castro was a Communist, and that they got no effective results.",Yes,1
33703,China is growing at 7 percent.,Yes,1
27747,"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.",Yes,1
22482,"First of all, the people of my state have let me be their governor for 12 years because I made commitments to 2 things -- more jobs and better schools.",Yes,1
17707,The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,Yes,1
5721,"First of all, in terms of standing up to the leaders of my party, the first major bill that I voted on in the Senate was in support of tort reform, which wasn't very popular with trial lawyers, a major constituency in the Democratic Party.",Yes,1
29135,"Because they're using our country as a piggy bank to rebuild China, and many other countries are doing the same thing.",Yes,1
33309,Hillary wants to give amnesty.,Yes,1
20690,"For the last eight years I've served on the National Security Council, and when the conflict came up in Bosnia, I saw a genocide in the heart of Europe with the most violent war on the continent of Europe since World War II.",Yes,1
21896,"The point I want to make to you is, a bipartisan commission reviewed my plan and the Bush plan and there were as many Republicans as Democratic health care experts on it.",Yes,1
